[OVERALL], RunTime(ms), 1515348
[OVERALL], Throughput(ops/sec), 19.797432668931492
[TOTAL_GCS_G1_Young_Generation], Count, 30
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 189
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.01247238258142684
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 30
[TOTAL_GC_TIME], Time(ms), 189
[TOTAL_GC_TIME_%], Time(%), 0.01247238258142684
[READ], Operations, 28388
[READ], AverageLatency(us), 50164.26278709314
[READ], MinLatency(us), 47120
[READ], MaxLatency(us), 802967
[READ], Return=OK, 28388
[READ], 0, 57353.68156424581
[READ], 10000, 52367.977653631286
[READ], 20000, 51437.05434782609
[READ], 30000, 51075.705882352944
[READ], 40000, 51173.181318681316
[READ], 50000, 51016.42391304348
[READ], 60000, 50358.41176470588
[READ], 70000, 50176.22222222222
[READ], 80000, 50537.963541666664
[READ], 90000, 50336.5
[READ], 100000, 50088.18134715026
[READ], 110000, 51138.464864864865
[READ], 120000, 50183.208333333336
[READ], 130000, 50203.38743455497
[READ], 140000, 52777.00543478261
[READ], 150000, 49958.913513513515
[READ], 160000, 50223.13903743315
[READ], 170000, 51180.67741935484
[READ], 180000, 50257.164893617024
[READ], 190000, 50206.10695187166
[READ], 200000, 50033.78756476684
[READ], 210000, 50240.59668508287
[READ], 220000, 50034.10638297872
[READ], 230000, 50456.42622950819
[READ], 240000, 50880.90374331551
[READ], 250000, 50449.96296296296
[READ], 260000, 50199.54838709677
[READ], 270000, 49999.40331491713
[READ], 280000, 49716.62433862434
[READ], 290000, 49784.23560209424
[READ], 300000, 50780.851851851854
[READ], 310000, 50250.05670103093
[READ], 320000, 50071.979274611396
[READ], 330000, 49684.078125
[READ], 340000, 50061.75
[READ], 350000, 49965.61052631579
